"","date","text","country","participant"
"93",2020-05-13 11:01:45,"#Kenya 🇰🇪The #Covid19 pandemic is still claiming lives as 23 Kenyans in diaspora succumb to the deadly virus https://t.co/xupwztV5Ce #Covid19FoodFuture @AmandaNamayi 

📸 @Tuko_co_ke https://t.co/1ed54rXYdc","Kenya","AmandaNamayi"
"94",2020-05-13 10:36:23,"#Madagascar – Marché des #éleveurs: Initiative visant à promouvoir les produits d’élevage des producteurs, à réconcilier les consommateurs avec les produits dont les #norme #phytosanitaires sont assurées.🐔🍆🐟🍅

👉https://t.co/OVL53vIyxS

#Covid19FoodFuture @MalalaOnisoa
📷MPE https://t.co/MhepxZr1cv","Madagascar","MalalaOnisoa"
"95",2020-05-13 10:24:27,"💰Investing in #food during #Covid19 

🎧Listen to @IFAD  podcast #FarmsFoodFuture to hear about investing in food🍎🌽 during #Covid19, #nutrition &amp; development

🔗https://t.co/CNk5hhLjjA

#Covid19FoodFuture #FoodSecurity #ZeroHunger @AmandaNamayi 

📸 Courtesy https://t.co/HVZ5QcXtlq","Global","AmandaNamayi"
"96",2020-05-13 09:48:29,"#Covid19 – @AfricaRice. The risks facing the #rice sector in #Africa:
1⃣International market instability
2⃣Increasing rice productivity shocks
3⃣Social and political instability

👉https://t.co/IPxzkF4nWW #Covid19FoodFuture #Rice @MalalaOnisoa
📷 Tanimbary | Pinterest https://t.co/iMtCQkqJM9","Global","MalalaOnisoa"
"97",2020-05-12 18:51:19,"🥦Food retailers are a strong link between producers and consumers. How has #Covid19 affected them? 

🥦Here is how: https://t.co/8HTF4XNMSQ 

#Covid19FoodFuture @sharonjcheboi","Global","sharonjcheboi"
"98",2020-05-12 18:23:36,"How COVID-19 Could Worsen Global Food Insecurity? Globally, #Covid-19 could double the number of people on the brink of starvation. ❗135millions to 265 millions of people risk at starvation. Read more 👉 https://t.co/bVKPbYX3ha 

#Covid19FoodFuture @Maya_disraeli","Global","mayadisraeli"
"99",2020-05-12 18:23:03,"#Madagascar - Hausse du prix de certains PPN dans la région Androy et Atsimo andrefana.

Gobelet de riz: 500Ar (0,125€)➡️800Ar (0,2€)
Kilo manioc: 500Ar➡️800Ar
Gobelet de légumineuses: 500Ar➡️800-1000Ar.

👉   https://t.co/rDRT9F1SWm #Covid19FoodFuture @Maya_disraeli","Madagascar","mayadisraeli"
"100",2020-05-12 18:22:20,"#Madagascar-Réhabilitation de la route nationale 44 profitant ainsi à 1,5 millions d'habitants de la région Alaotra Mangoro et ses alentours. Enjeu économique important pour le bassin rizicole d'Ambatondrazaka.https://t.co/sKDuIFfwc8 
#Covid19FoodFuture @Maya_disraeli
📷Midi Mada https://t.co/RTJsco6H5G","Madagascar","mayadisraeli"
"101",2020-05-12 17:07:15,"Le #COVID19 est une preuve que les pays en développement doivent œuvrer à l'atteinte de l'autosuffisance alimentaire. Au #Burkina, 2000 ha supplémentaires vont être aménagés pour la production du riz dans la Vallée du Sourou. @ed_sango #Covid19FoodFuture

https://t.co/z8g90tRCW4","Burkina Faso","ed_sango"
"102",2020-05-12 16:37:46,"NIGERIA – In the face of labor shortage due to #COVID19, replacing or augmenting manual labor with the machine will boost Agricultural production especially where there is looming scarcity of food due to the pandemic. https://t.co/UoMJpX8BOs #Covid19FoodFuture @JohnAgboola_ https://t.co/arIGeTvPqp","Nigeria","JohnAgboola_"
"103",2020-05-12 16:31:32,"NIGERIA – Information asymmetric among stakeholders including the food ecosystems is very key in addressing the #COVID19 pandemic. A typical example is https://t.co/SAy4jU5x9r - platform for all actor in COVID-19 interventions in Nigeria #Covid19FoodFuture @JohnAgboola_
📷-Ninayo https://t.co/tigIexr8NA","Nigeria","JohnAgboola_"
"104",2020-05-12 16:28:23,"AFRICA – Food workers are struggling to continue their activities while their livelihoods are threatened. Measures must be taken to protect the most vulnerable by ensuring food production and curb threats from hunger and malnutrition #Covid19FoodFuture #FoodSecurity @JohnAgboola_ https://t.co/yPg1GujHMy","Global","JohnAgboola_"
"105",2020-05-12 15:45:57,"Une ressource intéressante de @Fes_Benin expliquant comment le #covid19 renforce l'insécurité alimentaire : cas du #BurkinaFaso
@josherbert25 
#covidfoodfuture https://t.co/cJiqQdh1YP","Benin","josherbert25"
"106",2020-05-12 15:43:29,"@Fes_Benin @gouvernementBF @TerreurBreaking @CovidFoodFuture partage des ressources sur l'effet de la crise sur la sécurité alimentaire en #Afrique. cc @josherbert25","Benin","josherbert25"
"107",2020-05-12 15:26:53,"Une réduction considérable des transferts de fonds est notée, car la plupart des familles sont touchées par #Covid19 au #Benin. La sécurité alimentaire est ainsi menacée.
#foodsecurity @josherbert25
#covid19foodfuture https://t.co/inqrCUJaZr","Benin","josherbert25"
"108",2020-05-12 15:05:03,"#RDC- @KakuleVanzwa: l’homme qui parvient à produire 500 Kg de maïs sur son lopin de terre de  625 m2    sans mécanisation assistée. https://t.co/x3JdqbL2Fp
  @EMvuenga #Covid19FoodFuture","DRC","EMvuenga"
"109",2020-05-12 15:03:21,"#RDC - Nyarangongo- Sécurité Alimentaire: 7 enfants ont perdu la vie dans un trou sur le site de déconstruction des aliments avariés du @WFP à Kipopo. https://t.co/jFqDvepEde @EMvuenga #Covid19FoodFuture","DRC","EMvuenga"
"110",2020-05-12 15:01:51,"Afrique- Coronavirus: en Afrique, le confinement “casse la dynamique économique des territoirs”. 
👉https://t.co/fzFqnOiUmj  @EMvuenga #Covid19FoodFuture","Global","EMvuenga"
"111",2020-05-12 13:51:50,"#Malawi- Chelsea FC fans have reached out to 52 households in Senti, Lilongwe to help them cope with Covid 19 restrictions that have negatively affected small scale business among low income communities in the country.
👉https://t.co/6BBqQyoQ9e
#Covid19FoodFuture @kanyemba_nellie","Malawi","kanyemba_nellie"
"112",2020-05-12 13:46:20,"Here is an interesting read on how Covid-19 is affecting small-scale food retailers in urban Kenya by Sharon J Cheboi 👉 https://t.co/EiZCRUvYw4
#Covid19FoodFuture @kanyemba_nellie","Kenya","kanyemba_nellie"
"113",2020-05-12 12:49:01,"Yesterday was the 8th anniversary of @UN_CFS  Voluntary Guidelines on the Responsible Governance of Tenure of #Land, #Fisheries 🐟 &amp; #Forests 🌲in the Context of National #FoodSecurity (#VGGT). Watch this video for more - https://t.co/N3GMs8dQPr #Covid19FoodFuture @AmandaNamayi","Global","AmandaNamayi"
"114",2020-05-12 12:44:04,"💦 Lake Victoria water level rises to highest level recorded since 1964!
The rising waters would hit #climate-sensitive sectors, including #agriculture https://t.co/GXYcuwu8Pc #Covid19FoodFuture @AmandaNamayi 
📸 @StandardKenya https://t.co/3qA98cYyaA","Kenya","AmandaNamayi"
"115",2020-05-12 12:41:59,"With quarantine measures strictly enforced in major cities, the food supply chain has tightened with major effects on food producers and consumers. 

@JohnAgboola- shared some call for food transformation in Nigeria here - https://t.co/g8vYugVeRb @miss_abimbola #Covid19FoodFuture","Nigeria","miss_abimbola"
"116",2020-05-12 12:40:52,"I really enjoyed reading @olareeh article on “Celebrating an age-old tradition in uncertain times” amidst the #Covid19 pandemic. 

Read it here - https://t.co/xB2CUTmNZH @miss_abimbola #Covid19FoodFuture","Global","miss_abimbola"
"117",2020-05-12 12:40:23,"The outbreak of Covid-19 has generated numerous articles emphasizing the need to prevent a food crisis amidst the health crisis.

Read @Sharonjcheboi opinion on importance of #FoodSufficiency in kenya here - https://t.co/wQ85hrZkrC @miss_abimbola #Covid19FoodFuture","Kenya","miss_abimbola"
"118",2020-05-12 12:39:28,"The disruption to the supply side due to lockdown has also caused commodity prices to go up. 

Read @sharonjcheboi opinion on how covid19 is affecting small scale food retailers in Kenya here - https://t.co/rT2YaqV8fZ 

@miss_abimbola #Covid19FoodFuture","Kenya","miss_abimbola"
"119",2020-05-12 12:37:16,"Due to #Covid19, smallscale #farmers are likely to suffer from hunger in spite of them growing their own #food
Read this article by @IFAD on how farmers can help build resilient food systems in a post–Covid9 world https://t.co/NSI3ysQpxE #Covid19FoodFuture @AmandaNamayi 
📸 @IFAD https://t.co/W7Tf8w9lmv","Global","AmandaNamayi"
"120",2020-05-12 11:44:08,"Afrique : Qu'est-ce-qu'un système alimentaire inclusif? Et comment peut-il atténuer l'impact des crises comme le #COVID19 sur la sécurité alimentaire ?
Réponse dans cet article publié par @scidevafrique. @ed_sango
#Covid19FoodFuture
👇🏾👇🏾👇🏾
🔗https://t.co/1Nc7w5zniU","Global","ed_sango"
"121",2020-05-12 10:22:44,"#KENYA- The govt recently allowed restaurants to reopen after a month of forced closure due to #COVID19. Part of this decision was informed by the fact that restaurants support multiple livelihoods and farming operations: https://t.co/eulA4hdEQO #Covid19FoodFuture @olareeh https://t.co/MImCjDFNWM","Kenya","olareeh"
"122",2020-05-12 10:18:25,"#KENYA-Exporters of horticultural commodities are breathing a sigh of relief as several international airlines resume cargo flights into European markets, which have started easing restrictions brought about by #COVID19: https://t.co/ifCd7tu467  #Covid19FoodFuture @olareeh https://t.co/NUnryMst2c","Kenya","olareeh"
"123",2020-05-12 10:16:31,"#KENYA- A standoff between the Ministry of Agriculture &amp; Cereal Millers Association prevents importation of cheap maize. Millers warn of oncoming high costs of flour, despite many Kenyans having lost income due to #COVID19: https://t.co/dwry7BknfJ #Covid19FoodFuture @olareeh https://t.co/RbdRpW1zad","Kenya","olareeh"
"124",2020-05-12 10:13:21,"#KENYA- On 9th May, the National Govt distributed 10 tons of relief food to vulnerable communities in Mukuru Kwa Njenga slums. The assorted food items come to the aid of residents who have lost incomes due to #COVID19: https://t.co/J3TqFHWOkt #Covid19FoodFuture @olareeh https://t.co/jDwOlJqbxx","Kenya","olareeh"
"125",2020-05-12 10:10:19,"#KENYA-Dozens of athletes are running out of food &amp; other essentials due to disruption of global sports calendars by the #COVID19. Marathon legend @EliudKipchoge is spearheading a food drive targeting vulnerable ones:  https://t.co/NuMDfZpSmB #Covid19FoodFuture @olareeh https://t.co/UK3xuhuvca","Kenya","olareeh"
"126",2020-05-12 08:08:14,"The exercise targeted vulnerable households who have limited or no means of generating income to support their families during the pandemic.","Global","Other"
"127",2020-05-12 08:08:11,"#Malawi- a group of women entrepreneurs has reached out to 200±  households with food relief items to help cushion Covid-19 effects. 
 👉https://t.co/ZIM2w9v1O9
#Covid19FoodFuture @kanyemba_nellie","Malawi","kanyemba_nellie"
"128",2020-05-12 07:43:47,"#CoronaVirus pourrait modifier l’offre et la demande de matières premières au #Benin et, en particulier, les chaînes d’approvisionnement par lesquelles ces produits sont acheminés depuis les sites de production jusqu’aux consommateurs finaux. @josherbert25 #covid19foodfuture https://t.co/rU1l0dz4GU","Benin","josherbert25"
"129",2020-05-12 07:11:58,"#Malawi- Farmers have had a wake up call due to #Covid_19. With reduced orders from hotels, Thanthwe Farms has repositioned itself to becoming suppliers of individuals and households as shared by the owner @NChatata 👉 https://t.co/OXvc5VChmU
#Covid19FoodFuture @kanyemba_nellie","Malawi","kanyemba_nellie"
"130",2020-05-12 07:10:55,"#Malawi- A report by @AFAPartnership says #Covid19 has affected sales of farm produce by farmers as traders have minimized going into communities to buy. This is also leading to losses due to inadequate and poor storage. https://t.co/GJ5RS2KmgT
#Covid19FoodFuture @kanyemba_nellie","Malawi","kanyemba_nellie"
"131",2020-05-11 22:55:57,"#COVID19 #Burkina: Pour les éleveurs, le prix du tourteau de coton pour nourrir les animaux a augmenté confie Amadou Dicko Président de l'association pour la promotion de l'élevage au Sahel et en savane. @ed_sango
 #Covid19FoodFuture #lwili #livestock
https://t.co/1Rq2Z7WhQZ","Burkina Faso","ed_sango"
"132",2020-05-11 21:06:20,"RDC- Face à la crise du #Covid_19, que pensent les jeunes éleveurs des mesures économiques du Gouvernement? @KakelMbumb  Coordonnateur Régional de @ypard_rdc #Grand_Katanga donne son point de vue dans cette vidéo 📽️👇 @EMvuenga #Covid19FoodFuture https://t.co/NafNvhSjzv","DRC","EMvuenga"
"133",2020-05-11 19:24:08,"#Kenya May lack the financial and administrative capacity to launch new safety net programs butmay run safe urban to rural migration programs for those with the option to migrate.

Read more: https://t.co/ydtuhm9lOH #Covid19FoodFuture @sharonjcheboi","Kenya","sharonjcheboi"
"134",2020-05-11 19:19:47,"#Kenya Informal safety nets in include moving to rural areas where agricultural land access is higher&amp; cost of living low.

🌾Cessation in major cities has made impossible for many. 

🌾Canurban-rural migration be safe?#Covid19FoodFuture @sharonjcheboi

 https://t.co/bb0g8mMCkk","Kenya","sharonjcheboi"
"135",2020-05-11 19:11:39,"#Kenya Government announced that Kenya is food secure with enough maize up to June whenimports will supplement deficits. Food in markets does not guarantee food on plates. Poor food accessibility is a hunger issue.

https://t.co/H5wflzuUOI

#Covid19FoodFuture @sharonjcheboi","Kenya","sharonjcheboi"
"136",2020-05-11 18:12:34,"#COVID19 Afrique de l'ouest : Avec la saison agricole qui s'annonce, les agriculteurs ont du mal à accéder aux intrants. Pourtant l'agriculture contribue à 30,5% de l'économie de la région et nourrit 80% de la population. @ed_sango #Covid19FoodFuture 
https://t.co/1Rq2Z8dTfz","Global","ed_sango"
"137",2020-05-11 16:19:10,"Comment se passe le confinement à #Madagascar ? Lire cet article pour plus d'informations 👉https://t.co/qO2H4Ss6kh  

#Covid19FoodFuture @Maya_disraeli","Madagascar","mayadisraeli"
"138",2020-05-11 16:18:32,"#Madagascar - La gastronomie Pizza, la plus grande chaîne de restauration rapide du pays entre en chômage technique. 450 de ses salariés vont devoir rester sans salaire pendant une durée encore indéterminée. https://t.co/vQPJxBT4SZ 

#Covid19FoodFuture @Maya_disraeli","Madagascar","mayadisraeli"
"139",2020-05-11 16:16:39,"More than two-thirds of people surveyed in 20 African countries said they would run out of food and water if they had to stay at home for 14 days. 👉 https://t.co/R8SeaxaXFH 

#Covid19FoodFuture @Maya_disraeli","Global","mayadisraeli"
"140",2020-05-11 15:13:04,"2/2 NIGERIA – The interest rates for CBN intervention funds in agriculture had come down⬇️ to 5%. Bank of Industry is also making “Impact funds"" available without the need for stringent collateral for loans &lt;10 Milion Naira https://t.co/WKL9C6lx6y #Covid19FoodFuture @JohnAgboola_ https://t.co/hblKE2tgha","Nigeria","JohnAgboola_"
"141",2020-05-11 15:10:31,"1/2 NIGERIA – How is #COVID19 Government Interventions helping to cushion the negative impacts on SMEs? Here are some of the intervention funds available through the Bank of Industry (BoI) &amp; Central Bank of Nigeria (CBN). https://t.co/WKL9C6lx6y #Covid19FoodFuture @JohnAgboola_ https://t.co/sHhojDuShM","Nigeria","JohnAgboola_"
"142",2020-05-11 15:03:52,"AFRICA – According to a statement from ECOWAS, the impact of the #COVID19 pandemic could increase⬆️ the number of people at risk of food insecurity and malnutrition from 17 to 50 million people between June and August 2020. https://t.co/DiFiWvBnZk #Covid19FoodFuture @JohnAgboola_ https://t.co/kBRg8goHaw","Global","JohnAgboola_"
